Date,2YO,3YO,4YO,5YO
2017-10-09,,,50134.61444098585,
2017-10-10,,65606.0979351139,,
2017-10-11,105555.35020088583,,,
2017-10-12,,64886.955754702896,50153.59691965628,39375.63032799106
2017-10-13,,65208.404836785325,50114.53540022807,39195.81218711968
2017-10-15,,,49414.966445782935,
2017-10-16,105671.29336502768,,,
2017-10-17,,64959.28726994734,,39408.17950985106
2017-10-18,105971.25641354136,64627.80045458683,49592.40113845168,
2017-10-19,,,,39193.104460025366
2017-10-20,104643.45645512568,,49416.35448842982,
2017-10-22,103179.53812324176,65132.88290653398,,
2017-10-23,102069.2294929443,,,39385.84183602556
2017-10-25,102068.3684034771,64724.2632323218,49826.38355216014,
2017-10-26,100682.01436129212,,,39287.237796068905
2017-10-27,,65593.99631621724,49482.1289525357,
2017-10-28,97470.49508443926,,,39489.552464501045
2017-10-29,97874.64742586753,,,
2017-10-30,96654.0531061177,65441.42409415895,50489.69642491307,
2017-10-31,,,,39681.97227905352
2017-11-01,95044.67689192905,66419.06875942589,49974.78143557068,
2017-11-02,95403.62203632956,,,39921.07570885704
2017-11-03,93105.81998881446,,,
2017-11-04,90568.81663851028,66524.90175004129,51429.18417405385,
2017-11-06,90300.0625975565,67498.12345502696,,40370.9657460524
2017-11-07,,,50931.10141388103,40594.2519700524
2017-11-08,88801.56298239385,,51360.96240399375,
2017-11-09,,67614.03833774744,52807.59270888244,
2017-11-10,88647.85851249943,68645.72870030283,,
2017-11-12,,,52109.390235765066,41420.44048625512
2017-11-13,86948.9720481958,68764.1053341405,52536.34952671581,
2017-11-14,,70067.70053408548,53686.42061910231,
2017-11-16,,,,42219.24521594156
2017-11-17,86835.04991168581,70451.96170882153,54001.0627104156,
2017-11-18,,69774.17426321935,53235.51968309545,41856.225313260366
2017-11-21,,70174.91787317795,53904.18576343893,42247.42062241273
2017-12-13,118113.90953520068,90705.05190195145,66589.93745920787,55697.56552251232
2017-12-17,,,66816.07014423342,
2017-12-18,117883.35283035906,90519.43646944917,,55285.89883646804
2017-12-19,116638.86327789456,89384.7358240521,,
2017-12-21,115532.57858491495,88509.97656156472,,
2017-12-22,114179.4924031068,,66812.08685274706,54457.89333301202
2017-12-23,116441.24324517316,86854.6396970645,,
2017-12-24,112909.37149422456,88467.02972438834,65998.35730624718,
2017-12-25,114759.53551574008,,,54326.55452901554
2017-12-26,111230.18305131311,86282.61796400644,,53102.94639613053
2017-12-27,110319.61972597202,,,
2017-12-28,,84919.5943811503,66044.25999861384,
2017-12-29,109099.83238047906,,64995.45302756956,53133.0845274824
2017-12-30,,83508.03814305778,,51676.12114898737
2017-12-31,107412.33269136664,81152.50524529497,,
2018-01-01,108285.86490136324,,,
2018-01-02,104669.89190176857,81294.90791593245,64979.01404683218,51106.51046643744
2018-01-03,105645.7645949414,,,
2018-01-04,101337.28078557889,78660.45850913909,63941.08209381416,
2018-01-05,104289.54868410826,80365.90001701175,,50637.647251549424
2018-01-06,101273.32449841536,,,49178.35893149296
2018-01-07,98546.4263737002,78012.54250316606,,
2018-01-08,,,63882.06434648558,
2018-01-09,98637.14214906926,77544.97092247882,,48781.138360275625
2018-01-10,98484.94458574244,,63149.70775463569,
2018-01-11,95577.2176729162,76204.71049294961,,47820.33473277872
2018-01-13,96721.86390165937,,,
2018-01-14,94968.77638744557,,,
2018-01-15,,90298.13455376556,64843.807742657984,55316.91286936888
2018-01-16,93002.21573021436,76302.67714815568,,47308.75365223173
2018-01-17,,89931.21864901841,,
2018-01-18,91827.15738710706,,,55093.57853330995
2018-01-19,93087.20526062656,88398.50130824668,66025.56639121461,54300.86435147442
2018-01-20,,83316.12770063023,63736.2271030869,
2018-01-21,90850.1628055997,86931.32196013985,,50280.08570194434
2018-01-22,,88450.15686896778,65480.90408184641,
2018-01-23,89515.83669543263,81985.80011491297,,53911.95758181453
2018-01-24,,87055.45672949776,,52772.44714177652
2018-01-25,,85202.09825712488,64728.59431034454,
2018-01-26,88978.51686790257,79738.65015825143,,46869.832866543904
2018-01-27,,82451.94223034063,,51853.36608807658
2018-01-28,,84304.79812109857,64597.394587858216,52497.88660707409
2018-01-29,88503.19548201057,81396.77511469307,,
2018-01-30,87380.92681579615,83111.55466844089,64808.87059620039,
2018-01-31,,81496.49599214777,,49831.026140914415
2018-02-01,,81653.58319778382,64350.558870772686,
2018-02-02,,79702.28766084753,,
2018-02-03,86628.22698528375,82077.49636882394,63991.24886752143,50144.83988054133
2018-02-04,,78672.72776622488,65260.12061744122,
2018-02-05,,,,46647.90662658939
2018-02-06,,78581.79245620541,,49953.85024155934
2018-02-07,,78532.28921051434,,49159.64599547225
2018-02-08,,84296.46031131723,,
2018-02-09,86676.82472208861,76875.00663737868,65556.0222707139,
2018-02-10,,,,47564.13585045145
2018-02-11,,77021.36405942183,,
2018-02-12,86658.7418432775,75996.64687361679,63641.39984263753,
2018-02-13,87991.70833849633,,,
2018-02-14,,84446.60300205188,,48078.56890323755
2018-02-15,87743.714571944,,65348.89111342303,46514.75088261669
2018-02-16,89352.02708737906,75822.13325768057,,47439.33133931381
2018-02-17,,,63223.5180963039,
2018-02-18,91021.47428907336,84112.93083351359,,
